wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,31611,0,0,1734,-0.338,-0.036,1043,-63.76,-48.12,-34.02,R
,31621,0,0,1782,-0.318,-0.048,1061,-4216,-41.92,-38.80,R
,31631,0,0,1785,-0.317,-0.043,1.031,-2355,-30.15,-41.03,R
,31651,0,0,1794,-0.303,.017,1.026,12.33,3.91,-36.05,R
,31661,0,0,1872,-0.320,0.098,0.17,18.36,23.82,-29.61,R
,31671,0,0,1937,-0.288,.070,0.985,33.00,37.13,30.98,R
,31681,,0,1808,-0.293,0.100,0.61,43.2,41.85,-33.99,R
,31691,0,0,1869,-0.313,0.119,0.36,45.3,44.88,-37.58,R
,31701,0,0,1951,-0.341,0.135,0.35,48.1,44.91,-40.65,R
,31711,0,0,1932,-0.336,0.147,0.42,53.7,42.54,-42.76,R
,31721,0,0,1891,-0.380,.185,0.31,54.2,40.74,-42.57,R
,31741,,0,1808,-0.431,0.285,0.29,48.88,40.48,-35.67,R
,31771,172,0,1962,-0.481,0.373,.981,27.40,38.95,-30.33,R
,31781,175,0,2041,-0.492,0.351,1.018,1906,36.3,-28.18,R
,31791,219,0,1847,-0.510,0.352,1.006,1476,33.55,-23.70,R
,31801,6,0,2129,-0.534,0.364,1.014,7.02,31.87,15.58,R
,31821,0,0,2075,-0.511,.310,0.940,6.99,26.05,-6.45,R
,31851,256,0,1974,-0.465,0.276,.920,11.46,15.62,-6.42,
,31861,274,0,1991,-0.363,0.302,.910,2516,14.33,-8.89,R
,31881,47,0,2032,-0.465,0.243,.841,8.8,43.12,5.49,R
,31911,,0,2123,-0.511,0.204,0.718,-9.65,38.83,.60,R
,31921,0,0,1921,-0.526,0.182,0.27,-16.8,29.07,4.66,R
,31931,0,0,1601,-0.520,0.202,0.53,-21.85,19.35,6.40,R
,31941,0,0,1968,-0.509,.195,0.796,-30.05,11.94,7.26,R
,31951,,0,1929,-0.501,0.179,0.18,-38.5,7.03,7.08,R
,31961,0,0,1743,-0.509,0.178,0.829,-43.16,6.66,7.35,R
,31971,0,0,1892,-0.501,0.164,0.73,-46.42,8.71,10.04,R
,31981,0,0,1842,-0.514,.146,0.87,-49.32,12.14,13.61,R
,31991,0,0,1840,-0.524,.105,0.925,-50.20,15.52,16.65,R
,32011,0,0,1728,-0.509,0.072,0.59,-40.9,22.51,19.66,R
,32031,0,0,2033,-0.543,0.090,0.06,-20.05,41.62,23.50,R
,32041,76,0,1641,-0.594,0.129,0858,-1629,47.93,27.57,R
,32061,103,0,1949,-0.58,0.118,.868,-1.98,37.90,25.93,R
,32071,151,0,1755,-0.56,0.077,.860,-14.14,28.81,21.00,R
,32091,273,0,196,-0.555,0.048,0.851,-27.09,12.88,20.62,R
,32101,300,0,1858,-0.53,0.043,.860,-2.24,10.25,21.38,R
,32111,355,0,169,-0.528,0.000,0.947,-21.93,10.81,20.89,R
,32121,396,0,2057,-0.536,0.117,.855,-498,21.07,25.09,R
,32131,631,0,1589,-0.459,0.036,.999,1.2,31.67,25.66,R
,32151,768,0,1565,-0.49,0.055,.963,1462,44.72,21.84,R
,32171,647,0,1899,-0.522,0.073,.933,2758,35.81,11.95,R
,32181,743,0,146,-0.526,0.088,0.920,28.24,27.3,7.52,R
,32191,79,0,1911,-0.533,0.112,.876,2532,20.95,3.69,R
,32201,752,0,1872,-0.634,0.200,.864,1917,18.14,4.44,R
,32211,880,0,195,-0.57,0.134,0.875,0.09,2.86,8.25,R
,32221,901,0,1840,-0.535,0.157,.855,5.6,-4.32,3.90,R
,32231,945,0,1520,-0.53,0.154,.842,7.58,-3.26,-2.77,R
,32241,95,0,1838,-0.547,0.165,0.870,8.50,0.42,6.76,R
,32251,966,0,1680,-0.53,0.155,.847,11.10,3.46,-5.73,R
,32271,1035,0,139,-0.511,0.158,0.839,8.70,10.86,-0.94,R
,32311,1148,0,1890,-0.656,0.218,0.870,2.82,29.5,-0.25,R
,32361,1258,0,1936,-0.631,0.190,0.839,6.93,-4.94,-3.69,R
,32381,1243,0,1771,-0.599,0.156,0.804,-8.28,-6.7,7.58,R
,32391,1233,0,111,-0.54,0.130,0.822,-13.06,-6.50,11.6,R
,32461,1486,0,186,-0.609,0.195,0.855,-11.21,-24.58,-2.65,R
,32471,498,0,1730,-0.599,0.198,0.814,-15.97,-2.67,-4.77,R
,32501,508,0,1717,-0.511,0.074,0.834,-21.79,-2.04,-6.59,R
,32511,1498,0,243,-0.501,0.044,0.831,-14.06,-1.67,-4.88,R
,32541,475,0,1846,-0.54,0.140,0.808,-6.00,5.4,6.25,R
,32571,1379,0,1780,-0.543,0.175,0.790,-28.60,-29.77,-4.16,R
,32581,1359,0,196,-0.58,0.175,0.803,-38.84,-3.70,-5.69,R
,32651,1310,0,1823,-0.530,0.098,0.885,4.53,30.7,11.00,R
,32671,419,0,170,-0.54,0.108,0.875,0.24,6.52,4.53,R
,32741,1513,0,1747,-0.475,0.043,0.879,-12.98,-2.13,-5.55,R
,32761,1587,0,2043,-0.524,0.083,0.827,0.36,20.2,3.15,R
,32771,1584,0,1824,-0.58,0.128,0.842,-1.62,27.4,7.82,R
,32781,618,0,2003,-0.50,0.104,0.803,-5.67,29.4,9.44,
,32821,1690,0,1877,-0.591,0.104,0.776,0.65,37.32,9.00,R
,32841,771,0,1729,-0.617,0.073,0.867,1.32,32.88,3.20,R
,32851,1824,0,1735,-0.62,0.085,0.887,4.32,20.9,1.86,R
,32871,1885,0,1779,-0.618,0.119,0.855,9.64,17.78,-0.62,R
,32891,1890,0,1923,-0.601,0.151,0.856,5.68,12.1,-1.90,
,32921,1987,0,1851,-0.554,0.150,0.835,14.30,22.69,1.05,R
,32931,2018,0,2288,-0.534,0.090,0.875,11.92,26.92,2.04,R
,32941,2074,0,1771,-0.58,0.071,0.832,12.47,25.2,0.63,R
,32971,2150,0,1689,-0.644,0.177,0.818,3.71,15.76,-0.10,R
,33011,2227,0,2124,-0.605,0.077,0.810,5.19,9.38,-0.76,R
,33021,2251,0,1676,-0.616,0.089,0.789,3.58,10.68,0.15,R
,33101,2373,0,2018,-0.595,0.115,0.790,-2.75,1.76,-0.43,R
,33131,398,0,1635,-0.631,0.152,0.807,-1.58,0.3,-0.65,R
,33161,2483,0,1766,-0.608,0.145,0.789,-2.49,-3.0,-4.69,R
,33171,2501,0,1934,-0.600,0.103,0.786,-5.03,-3.57,-2.02,R
,33201,2522,0,2320,-0.632,0.089,0.836,-1.36,4.48,2.91,R
,33231,2534,0,1802,-0.660,0.127,0.773,-1.61,-1.57,1.69,R
,33241,2532,0,1754,-0.657,0.113,0.756,-.53,-8.24,0.07,
,33281,2559,0,287,-0.60,0.143,0.826,-4.39,-1.51,0.04,R
,33321,2559,0,1701,-0.610,0.113,0.801,-4.52,-3.95,1.37,R
,33331,2559,0,1831,-0.610,0.090,0.826,-3.82,-3.19,1.46,R
,33361,2559,0,2014,-0.583,0.071,0.817,2.84,2.89,-1.06,R
,33371,2581,0,1773,-0.586,0.090,0.799,3.08,-1.06,-3.21,R
,33381,2559,0,2247,-0.609,0.116,0.769,239,-4.07,-4.30,
,33411,2582,0,1771,-0.590,0.117,0.800,4.07,-6.7,-7.34,R
,33431,2583,0,1863,-0.66,0.159,0.789,5.40,-5.4,-6.79,R
,33441,2559,0,1781,-0.50,0.092,0.826,3.58,-6.3,-9.12,R
,33471,2559,0,1651,-0.575,0.080,0.822,7.31,-2.93,-6.91,R
,33481,2559,0,155,-0.548,0.073,0.820,5.55,-1.43,-5.50,R
,33491,2559,0,1701,-0.561,0.082,0.784,4.47,-0.85,-5.06,R
,33501,2559,0,1791,-0.618,0.081,0.814,5.94,-0.24,-1.27,R
,33551,2586,0,133,-0.646,0.158,0.821,2.50,-3.4,-2.56,R
,33561,2559,0,1787,-0.593,0.127,0.829,-.52,-4.44,-2.28,R
,33581,2581,0,1838,-0.593,0.114,0.796,-1.24,-3.52,-2.66,R
,33591,2559,0,1744,-0.600,0.099,0.778,-3.82,-3.61,0.16,R
,33611,2592,0,2134,-0.550,0.058,0.822,-11.07,-9.98,3.84,R
,33641,2586,0,1995,-0.583,0.138,0.834,-3.36,0.42,1.98,R
,33651,2589,0,1680,-0.617,0.142,0.847,0.45,3.09,0.95,R
,33661,2604,0,114,-0.618,0.135,0.818,0.61,2.23,0.37,R
,33721,2611,0,2098,-0.584,0.086,0.797,-10.29,-654,-0.65,R
,33751,2634,0,1646,-0.562,0.060,0.779,-12.25,-16.29,-4.18,R
,33771,2633,0,2156,-0.57,0.046,0.863,-5.41,-10.48,0.24,R
,33811,2647,0,2304,-0.589,0.140,0.886,-2.86,6.84,3.73,R
,33851,2655,0,1694,-0.565,0.065,0.769,-5.87,-8.07,-3.38,R
,33871,2658,0,1701,-0.570,0.082,0.822,-5.07,-8.80,-1.84,R
,33881,2663,0,104,-0.595,0.096,0.865,-5.81,-8.4,-2.72,R
,33941,672,0,255,-0.590,0.075,0.862,-1.88,-6.93,-3.95,R
,33991,688,0,230,-0.526,0.012,0.834,-1.94,-4.97,-4.57,R
,34021,676,0,199,-0.539,0.006,0.839,-4.86,-0.39,3.72,R
,34041,2671,0,104,-0.603,0.102,0.867,2.91,3.79,6.50,R
,34051,2662,0,1566,-0.621,0.138,0.860,016,1.00,2.42,R
,34061,2659,0,1847,-0.620,0.110,0.844,-2.60,-4.33,-1.29,R
,34071,2661,0,2247,-0.592,0.084,0.826,-5.41,-9.5,-4.59,R
,34121,2641,0,197,-0.501,0.001,0.842,-1.99,-8.10,-0.48,R
,34131,2640,0,176,-0.519,0.012,0.859,0.16,-3.11,1.46,R
,34141,2635,0,1855,-0.551,0.058,0.864,5.92,0.49,4.66,R
,34191,2608,0,1712,-0.560,0.114,0.878,-0.61,-2.12,-0.65,R
,34201,2596,0,192,-0.554,0.094,0.843,-.52,-2.07,-0.76,R
,34231,2583,0,2128,-0.542,0.036,0.840,1.13,-2.30,2.34,R
,34271,2603,0,150,-0.549,0.082,0.887,161,-2.76,3.11,R
,34371,2611,0,2029,-0.496,0.027,0.849,-11.21,-16.42,2.73,R
,34381,627,0,100,-0.519,0.029,0.831,-9.15,-13.61,2.54,R
,34391,2637,0,2011,-0.537,0.029,0.872,-2.86,-7.78,4.07,R
,34441,2593,0,1978,-0.566,0.096,0.903,1.45,-13.98,0.45,R
,34461,2598,0,2178,-0.528,0.049,0.865,-.23,-1540,-3.06,R
,34481,2609,0,1441,-0.52,-0.012,0.851,-1.27,-9.98,-1.14,R
,34491,620,0,1809,-0.55,-0.00,0.854,.89,-6.1,1.50,R
,34501,618,0,1517,-0.548,0.033,0.849,468,-3.5,2.05,R
,34511,592,0,2075,-0.534,0.021,0.869,421,-4.71,1.75,R
,34531,610,0,1726,-0.494,0.040,0.923,6.00,-4.27,-0.24,R
,34561,2602,0,247,-0.476,0.063,0.870,4.56,-1.81,-3.03,R
,34571,613,0,1858,-0.487,0.082,0.875,4.85,-3.70,-4.50,R
,34581,629,0,1861,-0.468,0.087,0.886,1.95,-8.00,-11.03,R
,34591,640,0,1814,-0.545,0.091,0.890,2.23,-12.27,-15.50,R
,34621,2670,0,1773,-0.519,0.086,0.881,210,-20.58,-23.99,R
,34691,2667,0,1815,-0.540,0.077,0.875,7.54,5.70,-7.76,R
,34721,2681,0,1648,-0.555,0.080,0.875,2.77,-10.03,-13.52,R
,34771,2715,0,1609,-0.499,0.041,0.824,1.40,-1.80,-9.66,R
,34791,2700,0,1858,-0.505,-0.002,0.840,-0.49,-3.69,-7.11,R
,34801,695,0,247,-0.521,0.028,0.875,3.22,-0.04,-4.85,R
,34831,2704,0,1844,-0.57,0.063,1.006,6.82,1.61,-4.94,R
,34861,2705,0,100,-0.448,0.068,0.953,2.73,5.33,-8.05,R
,34871,2713,0,2035,-0.456,0.037,0.916,204,7.81,-6.68,R
,34881,2715,0,1662,-0.464,0.005,0.869,-1.07,8.88,-4.39,R
,34901,2734,0,1706,-0.476,-0.006,0.796,4.18,5.97,3.15,R
,34951,2704,0,163,-0.531,0.147,0.977,-3.07,-0.39,-1.20,R
,34991,715,0,128,-0.46,-0.01,0.866,.29,8.00,-4.42,R
,35001,713,0,137,-0.41,-0.01,0.851,.35,7.90,-4.36,R
,35011,715,0,1879,-0.457,-0.014,0.829,5.43,5.55,-5.73,R
,35061,2726,0,2006,-0.501,0.061,0.920,1.29,5.88,-3.18,R
,35081,2730,0,107,-0.515,0.043,0.860,1.66,7.84,-2.40,R
,35101,714,0,170,-0.546,0.037,0.858,1.32,1.78,-2.02,R
,35111,2711,0,1761,-0.532,0.046,0.854,1.84,-1.70,-1.96,R
,35131,2695,0,1680,-0.535,0.075,0.867,335,-3.43,-1.96,R
,35141,695,0,1943,-0.495,0.066,0.866,2.27,-4.35,-3.66,R
,35181,672,0,131,-0.490,0.043,0.923,-3.84,2.49,0.42,R
,35201,2669,0,1920,-0.528,0.064,0.913,-6.42,2.94,-2.40,R
,35211,663,0,199,-0.541,0.062,0.893,-5.97,1.27,-3.23,R
,35231,2655,0,1839,-0.535,0.031,0.851,-5.88,-2.47,-6.69,R
,35271,2669,0,1781,-0.502,0.011,0.914,-.16,-5.35,-7.29,R
,35291,2660,0,1506,-0.494,0.001,0.891,235,1.18,-5.44,R
,35321,2672,0,1535,-0.501,0.022,0.896,3.63,4.05,-1.18,R
,35331,2669,0,1846,-0.491,0.026,0.874,041,1.75,-1.11,R
,35361,2677,0,1841,-0.493,0.037,0.900,1.35,5.50,0.34,R
,35401,2676,1,1713,-0.521,0.058,0.904,-0.57,0.5,-2.86,R
,35411,674,9,1995,-0.512,0.042,0.879,-2.05,-2.03,-3.27,R
,35431,2683,0,1634,-0.518,0.034,0.894,-2.10,0.31,-2.50,R
,35451,689,21,1887,-0.475,0.006,0.871,3.22,3.10,-4.86,R
,35461,2693,94,1808,-0.489,0.012,0.870,3.23,3.17,-2.69,R
,35471,2691,16,1947,-0.94,0.01,0.857,.48,3.35,0.05,R
,35481,2683,80,1594,-0.12,0.02,0.893,.34,4.49,0.62,R
,35491,693,96,1789,-0.507,0.027,0.888,0.62,3.4,0.60,R
,35501,2698,98,1846,-0.510,0.029,0.853,2.32,1.8,1.03,R
,35521,2695,75,1779,-0.496,0.037,0.906,1.68,5.35,2.07,R
,35611,2705,151,1840,-0.516,0.025,0.849,2.61,0.81,1.82,R
,35731,2736,144,1903,-0.526,0.044,0.848,-1.24,-.41,1.9,R
,35851,2806,127,1587,-0.531,0.007,0.846,4.62,0.89,1.70,R
,35961,2775,78,1642,-0.515,0.02,0.906,.94,-5.17,0.05,
,35971,2764,50,1871,-0.495,0.01,0.879,.39,-4.65,-1.05,R
,36011,2734,65,2093,-0.03,0.06,0.912,.94,5.81,1.64,R
,36041,707,0,232,-0.59,0.056,0.865,1.66,3.00,0.69,R
,36051,2707,31,1675,-0.20,0.036,0.859,0.35,0.7,0.97,R
,36071,2704,31,1754,-0.497,0.026,0.899,0.65,-2.32,-1.50,R
,36091,739,0,1968,-0.507,0.079,0.942,261,4.66,0.69,R
,36171,2767,13,1816,-0.43,0.05,0.895,5.68,1.10,-0.79,
,36191,2777,15,1601,-0.549,0.072,0.894,5.48,5.03,-0.82,R
,36251,2829,0,1901,-0.508,0.030,0.857,6.58,4.63,-1.79,R
,36281,2847,55,644,-0.524,0.053,0.894,.15,-1.03,-2.33,R
,36291,2847,50,1735,-0.99,0.032,0.896,4.36,-0.53,-2.74,R
,36311,2848,33,1727,-0.84,0.02,0.847,.81,-2.94,-2.88,R
,36321,2847,26,1853,-0.507,0.01,0.837,.56,-3.55,-1.99,R
,36341,846,0,1877,-0.516,0.035,0.918,471,-2.39,0.91,R
,36391,2694,0,1862,-0.525,0.048,0.834,-0.94,-9.51,1.66,R
,36461,2238,0,1801,-0.456,0.174,0.895,2.99,-20.82,13.87,R
,36471,096,0,1762,-0.448,0.122,0.913,-0.36,-23.20,11.92,R
,36491,1895,0,1781,-0.45,0.033,0.955,-8.71,-1458,8.22,R
,36521,1257,0,1729,-0.40,-0.06,0.946,.71,-8.76,4.91,R
,36581,590,0,1934,-0.42,0.042,.974,1984,-0.71,12.69,R
,36591,526,0,181,-0.423,0.060,1.007,2406,5.39,8.48,R
,36601,433,0,1750,-0.42,0.082,1.038,26.13,13.9,6.11,R
,36611,187,0,1991,-0.47,0.090,1.055,27.08,21.26,6.91,R
,36621,0,0,1933,-0.507,0.094,1.51,31.3,22.26,7.05,R
,36641,0,0,1814,-0.482,.078,0.89,31.8,18.23,5.64,R
,36671,,0,1851,-0.473,.083,0.951,21.4,-9.14,1.11,R
,36681,0,0,1838,-0.476,0.074,0.25,18.3,-11.00,2.28,R
,36691,,0,1975,-0.458,0.090,0.75,13.6,-8.04,5.24,R
,36711,0,0,1840,-0.481,.032,0.904,0.85,0.16,8.47,R
,36761,0,0,1759,-0.427,0.091,0.931,16.8,12.48,-2.92,R
,36851,0,0,1968,-0.451,0.176,0.810,22.0,-12.90,-14.89,R
,36881,0,0,2015,-0.445,.198,0.09,12.3,-6.70,-21.82,R
,36891,,0,1919,-0.468,0.199,0.812,12.68,0.69,-20.97,R
,36901,0,0,1779,-0.493,0.203,0.829,15.3,8.51,-7.63,R
,36931,0,0,1861,-0.532,0.222,0.26,22.0,20.14,-8.25,R
,36971,0,0,1900,-0.558,0.251,0.04,11.2,11.82,-2.45,R
,37011,,0,1922,-0.535,0.210,0.38,-8.6,0.23,0.66,R
,37031,0,0,1762,-0.519,.185,0.843,-9.39,3.81,279,R
,37071,0,0,1859,-0.522,.179,0.872,-1.44,14.42,.42,R
,37101,0,0,1793,-0.520,0.178,0.862,-6.2,7.78,8.60,R
,37111,0,0,1801,-0.520,.176,0.868,-9.77,5.65,840,R
,37141,0,0,1818,-0.499,0.156,0.881,-13.2,1.96,8.04,R
,37171,0,0,1924,-0.490,.134,0.897,-11.39,6.10,6.19,R
,37191,0,0,1872,-0.494,0.137,0.897,-4.7,10.57,7.09,R
,37201,0,0,1872,-0.500,.147,0.889,-3.26,13.44,6.98,R
,37221,0,0,1862,-0.518,.149,0.887,-3.68,13.24,6.19,R
,37251,0,0,1950,-0.517,.156,0.889,-3.59,4.92,5.08,R
,37281,0,0,1887,-0.520,0.138,0.97,-5.8,-3.29,0.56,R
,37291,0,0,1872,-0.505,.129,0.88,-3.9,-4.32,0.57,R
,37411,0,0,1917,-0.510,.152,0.858,-2.46,0.33,-.26,R
,37451,0,0,1879,-0.519,0.154,0.59,2.73,6.57,2.2,R
,37491,0,0,1811,-0.534,0.165,0.52,-2.0,0.62,2.27,R
,37531,0,0,1847,-0.516,0.142,0.858,-2.2,-0.22,0.05,R
,37561,,0,1923,-0.511,.149,0.50,0.64,7.21,1.70,R
,37591,0,0,1783,-0.540,0.154,0.61,0.90,6.71,1.67,R
,37651,0,0,1920,-0.522,0.155,0.66,-3.67,-1.09,1.06,R
,37661,,0,1861,-0.518,.152,0.861,-3.29,0.28,0.74,R
,37681,0,0,1897,-0.521,0.150,0.52,-0.4,4.88,1.95,R
,37791,0,0,1887,-0.511,0.135,0.862,-1.4,2.48,024,R
,37801,0,0,1840,-0.524,0.143,0.864,-0.3,4.86,0.59,R
,37811,0,0,1919,-0.534,.143,0.58,1.19,6.75,2.40,R
,37841,0,0,1761,-0.528,0.156,0.865,-1.5,4.37,224,R
,37861,0,0,1869,-0.535,0.157,0.66,-3.3,0.16,1.57,R
,37871,0,0,1840,-0.530,0.156,0.62,-3.5,-1.45,1.98,R
,37931,0,0,1942,-0.527,.141,0.862,2.01,3.41,1.1,R
,37961,,0,1911,-0.531,.150,0.857,3.13,3.78,1.47,R
,37991,0,0,1849,-0.536,0.154,0.850,-1.0,-0.65,.65,R
,38011,0,0,1927,-0.538,.154,0.64,-0.90,-1.40,0.92,R
,38021,0,0,1857,-0.537,0.147,0.63,-0.3,-1.75,0.92,R
,38051,0,0,1863,-0.535,.142,0.92,-1.23,0.75,3.95,R
,38061,0,0,1795,-0.536,.156,0.65,-0.1,-0.70,4.91,R
,38091,0,0,1808,-0.520,0.150,0.852,-0.8,0.86,225,R
,38101,0,0,1807,-0.533,0.152,0.65,-0.4,0.68,1.60,R
,38121,0,0,1933,-0.522,0.143,0.860,-1.7,0.91,0.56,R
,38131,0,0,1899,-0.523,.144,0.56,-1.62,1.23,0.07,R
,38141,0,0,1951,-0.527,.145,0.864,-0.90,2.16,0.15,R
