wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,702101,2331,346,1392,-.288,-0.076,0.79,-0.93,-7.93,1.88,F
,702161,2336,176,1776,-.013,0.124,0.91,11.55,6.72,14.6,F
,702431,2183,166,1856,-.509,-0.044,0.93,-4.54,-1.95,1.49,F
,702491,2165,15,1756,0.292,0.39,0.839,22.65,990,3.55,F
,702511,2267,144,1801,-.565,0.517,1.10,5.57,18.60,1.5,F
,702711,2275,263,1870,-0.594,-0.002,0.96,-8.77,-1.93,1.15,F
,702801,2267,247,1986,-.543,0.594,1.04,11.54,20.13,-658,F
,702941,2385,18,1857,0.328,0.48,0.844,28.91,880,-8.2,F
,703111,2433,22,2064,-0.316,-0069,0.872,5.87,2.85,1381,F
,703351,2400,166,1706,-.209,0.20,0.906,15.29,4.39,-1.32,F
,703471,2356,69,1634,0.204,0.728,0.877,0.44,2149,-13.95,F
,703611,2403,13,1703,-0.213,0.41,1.000,16.82,2.94,-13.60,F
,703771,2457,15,1973,-0.518,-0.068,0.97,0.44,0.58,16.40,F
,703851,2475,14,1869,-0.221,-0.072,0.84,0.87,-4.97,15.35,F
,703931,2529,137,1876,-.069,0.01,0.821,3.17,-.21,13.04,F
,704051,2591,13,1917,-0.202,0.19,0.946,10.88,8.48,-1.88,F
,704071,2538,17,1877,-0.734,0.33,0.952,-1.88,7.40,9.53,F
,704081,2544,16,1673,-0.637,0.04,0.938,-2.75,9.42,16.08,F
,704091,2535,15,1925,-0.365,-0.098,0.96,1.92,-4.07,11.73,F
,704151,2546,14,1841,-0.550,0.533,0.96,-1.29,.67,-4.64,F
,704561,2512,17,1779,0.363,0.45,0.824,24.94,1.05,-11.09,F
,704601,2491,15,1921,-0.663,0.70,1.047,2.24,686,9.73,F
,704621,2477,208,1965,-.350,-0.051,0.96,3.04,6.94,14.91,F
,704931,1104,0,1798,-0.52,0.63,1.087,17.39,-853,24.0,F
,704951,1087,0,1727,-0.339,0.365,1.083,.30,-20.03,36.8,F
,704991,346,0,1921,-0.07,0.474,1.026,3.09,-5.2,9.29,F
,705041,0,0,185,-0.199,0.412,0925,28.91,0.23,6.98,F
,705071,0,0,1680,-0.104,0.335,0.934,-2.8,-6.65,6.17,F
,705121,0,0,174,-0.104,0.286,0.982,6.6,22.22,6.31,F
,705161,0,0,184,-0.127,0.365,0929,5.8,13.01,6.68,F
,705171,0,0,184,-0.127,0.325,0.936,1.7,12.69,5.65,F
,705191,0,0,195,-0.035,0.311,0.898,-0.3,7.74,2.29,F
,705301,0,0,173,-0.129,0.375,0882,20.4,2.43,-16.16,F
,705371,0,0,192,-0.097,0.395,0.859,24.1,26.07,-17.37,F
,705411,0,0,206,-0.135,0.420,0.840,27.1,25.61,-21.02,
,705511,0,0,1846,-0.227,0.468,0.884,12.8,48.74,-7.29,F
,705541,0,0,184,-0.275,0.471,0973,-0.3,28.26,-3.92,F
,705581,0,0,195,-0.133,0.419,1.015,6.4,3.76,-3.61,F
,705611,0,0,173,-0.136,0.443,1.006,15.1,25.99,-1.31,F
,705661,0,0,181,-0.159,0.458,0970,9.07,9.30,469,F
,705931,0,0,1783,-0.176,0.393,0911,10.41,9.00,.78,F
,705951,0,0,177,-0.160,0.385,0922,10.62,8.77,.07,F
,705961,0,0,193,-0.161,0.385,0914,11.63,9.23,.99,F
,706001,0,0,172,-0.153,0.392,0912,10.8,11.35,5.27,F
,706111,0,0,177,-0.148,0.418,0913,15.4,18.94,1.87,F
,706121,0,0,184,-0.156,0.418,0.913,14.0,20.66,3.42,F
,706331,0,0,180,-0.164,0.433,0932,14.30,9.97,.38,F
,706651,0,0,174,-0.185,0.452,0942,4.65,7.84,1.70,F
,706671,0,0,177,-0.175,0.447,0926,4.44,4.00,1.16,F
,706681,0,0,1823,-0.163,0.442,0.925,3.1,1.59,1.44,F
,706721,0,0,189,-0.151,0.449,0903,-4.35,-11.4,15.96,
,706811,0,0,190,-0.100,0.445,0923,-0.29,-16.1,10.37,F
,706861,0,0,1850,-0.068,0.392,0.937,-2057,-29.54,7.91,F
,707011,0,0,187,-0.125,0.441,0.961,-7.1,1.84,15.20,F
,707061,0,0,190,0.003,0.361,0.993,-10.2,-20.19,13.73,F
,707081,0,0,1769,0.043,0.332,0.999,-4.5,-6.80,16.34,F
,707151,0,0,168,0.083,0.262,1.012,-24.8,-20.76,16.04,F
,707271,0,0,1759,0.098,0.284,0.910,-13.6,7.58,3.76,F
,707381,0,0,185,0.071,0.292,1.005,10.3,12.72,-9.64,F
,707401,0,0,194,0.101,0.283,0.970,16.9,20.02,-17.38,F
,707561,290,0,1707,-0.162,0.326,0.881,5.07,96.75,-46.1,F
,707641,337,0,130,-0.289,0.436,0.932,4.97,42.25,-31.49,F
,707661,324,0,101,-0.256,0.458,1.004,3.09,17.56,-26.3,F
,707751,149,0,153,-0.103,0.332,0.954,4.73,5.94,-13.38,F
,707831,395,0,116,-0.179,0.510,0.924,2.91,0.02,1.29,F
,708231,1941,0,045,-0.395,0.35,1.020,4.18,12.87,-13.7,F
,709531,1936,0,1904,-0.18,0.40,1.124,10.65,2349,-1.7,F
,709601,1981,0,2150,0.042,0.084,0.677,163,-0.5,7.00,F
,709881,1875,0,748,-0.611,0.052,0.979,3.74,7.9,12.89,F
,709911,1875,0,1901,-0.92,-0.04,0.883,-11.24,0.27,1526,F
,710211,1881,0,1949,-0.23,0.43,1.090,2.20,20.13,-3.11,F
,710381,1856,0,1838,-0.65,0.34,1.119,.00,12.80,0.55,F
,710431,1872,0,833,-0.47,0.71,1.092,31.20,24.34,-14.19,F
,710571,1851,0,702,-0.647,0.40,1.118,13.75,1431,-2.33,F
,710681,1819,0,016,-0.558,0.02,0.961,11.22,3.90,13.1,F
,710901,1845,0,1977,-0.57,0.676,1.139,0.73,2184,-13.14,F
,710951,1863,0,1754,-0.62,0.67,1.046,4.85,19.49,-15.08,F
,710981,1872,0,1984,-0.08,0.563,1.156,0.50,22.57,-5.96,F
,711171,1839,0,811,-0.523,0.45,1.104,21.86,1611,1.15,F
,711361,732,0,103,-0.040,0.158,0.919,1.36,-17.45,23.4,F
,711461,0,0,170,-0.110,0.269,1055,28.5,-1.37,6.00,F
,711501,0,0,178,-0.140,0.333,1.099,20.6,3.20,5.01,F
,711561,0,0,171,-0.178,0.351,0.970,15.2,-1.64,9.32,F
,711641,0,0,1708,-0.117,0.340,0955,31.05,-12.0,1.64,F
,711801,0,0,1894,-0.035,0.432,0840,31.08,6.87,14.91,F
,712051,0,0,164,-0.100,0.594,0.864,18.0,41.82,21.87,F
,712211,0,0,182,-0.104,0.539,0920,17.54,24.63,33.99,F
,712261,0,0,185,-0.088,0.511,0952,23.25,3.32,17.85,F
,712271,0,0,178,-0.076,0.514,0954,25.2,4.45,16.08,F
,712361,0,0,190,-0.176,0.519,0882,36.61,-12.56,6.62,F
,712451,0,0,186,-0.104,0.483,0792,32.39,-0.96,-5.20,F
,712491,0,0,191,-0.120,0.480,0813,23.51,3.23,-8.12,F
,712501,0,0,180,-0.110,0.480,0824,21.23,-0.01,-10.06,
,712531,0,0,181,-0.089,0.478,0837,23.48,-1.37,-17.43,
,712551,0,0,181,-0.069,0.510,0857,30.59,3.56,-21.17,F
,712631,0,0,1712,-0.098,0.570,1010,8.29,-27.06,-25.09,
,712641,0,0,2034,-0.099,0.562,1043,9.29,-35.35,-27.08,
,712721,0,0,186,-0.091,0.629,0958,29.1,-56.3,-37.77,F
,712831,0,0,1879,-0.034,0.553,0807,2.91,-88.16,-50.70,
,712861,0,0,186,-0.019,0.544,0790,4.03,-82.88,-54.33,F
,712871,0,0,169,-0.003,0.540,0792,5.55,-82.71,-56.36,
,712951,0,0,185,0.083,0.553,0.92,24.47,-72.24,-77.11,F
,713071,0,0,176,0.028,0.777,0.47,40.7,-26.79,-95.57,
,713081,0,0,204,0.009,.802,0.40,40.75,-19.13,-90.71,F
,713451,0,0,1803,-0.038,0.611,0879,-2.4,32.26,5.62,F
,713481,0,0,1799,-0.040,0.565,0873,2.85,36.19,4.43,F
,713521,0,0,1841,-0.031,0.529,0826,6.36,37.59,.37,F
,713581,0,0,2046,-0.039,0.573,0771,5.25,42.39,4.53,F
,713611,0,0,1808,-0.097,0.635,0808,1.97,46.95,6.16,F
,713741,0,0,1789,-0.188,0.619,0878,4.47,29.71,12.98,F
,713841,0,0,1829,-0.220,0.517,0891,5.5,10.39,12.10,F
,713861,0,0,1989,-0.209,0.500,0.876,11.0,12.36,11.35,F
,713921,0,0,1791,-0.183,0.475,0829,9.62,12.31,.62,F
,714071,0,0,1781,-0.205,0.601,0800,13.6,16.13,-13.09,
,714341,0,0,1917,-0.192,0.578,0803,7.9,6.40,5.62,F
,714781,0,0,1776,-0.220,0.619,0802,4.36,22.63,5.39,F
,714811,0,0,1911,-0.221,0.644,0807,8.39,22.29,7.42,F
,715331,0,0,193,-0.194,0.609,0776,10.0,14.78,-1.66,F
,715461,0,0,185,-0.240,0.617,0831,8.03,13.49,6.95,F
,715531,0,0,196,-0.211,0.578,0789,17.29,10.14,2.74,F
,715601,0,0,182,-0.220,0.584,0755,9.13,10.68,3.70,F
,715621,0,0,184,-0.217,0.590,0765,9.72,12.77,2.83,F
,715711,0,0,181,-0.263,0.596,0825,8.5,12.08,.61,F
,715731,0,0,196,-0.242,0.590,0814,10.45,11.61,3.17,F
,715881,0,0,193,-0.213,0.579,0768,13.46,12.07,-1.00,F
,715931,0,0,184,-0.216,0.584,0750,12.87,13.20,-2.88,F
,716001,0,0,176,-0.236,0.631,0752,9.8,21.59,2.07,F
,716121,0,0,1923,-0.239,0.579,0817,17.08,16.60,5.27,F
,716191,0,0,179,-0.228,0.562,0808,10.09,12.63,3.27,F
,716591,0,0,1909,-0.253,0.598,0791,11.51,13.84,2.83,F
,716721,0,0,1897,-0.251,0.599,0791,9.98,10.66,1.46,F
,716731,0,0,1937,-0.251,0.593,0790,9.26,9.78,-1.34,F
,716841,0,0,1804,-0.292,0.610,0765,13.48,14.39,-4.10,F
,718421,0,0,190,-0.274,0.587,0780,10.61,11.67,2.65,F
,718451,0,0,189,-0.281,0.597,0799,10.91,9.96,1.61,F
,718811,0,0,182,-0.187,0.444,0994,-24.52,-20.33,1.81,
,719011,0,0,184,-0.267,0.702,0706,-9.97,-14.19,-20.42,F
,719281,0,0,185,-0.105,0.371,0846,50.59,-66.74,-55.77,F
,719441,0,0,188,0.050,0.527,0.05,25.48,-5.61,-15.54,F
,719461,0,0,168,0.083,.525,0.37,21.58,-2.56,16.19,F
,719721,0,0,1808,0.062,0.564,0.75,-0.72,25.99,-7.14,F
,719801,0,0,164,0.110,.574,0.78,-5.84,16.33,.31,F
,719811,0,0,1939,0.101,0.554,0.89,-8.4,13.50,2.86,F
,719831,0,0,1887,0.069,0.523,1.10,-7.5,5.32,3.13,F
,719911,0,0,1804,-0.037,0.527,1073,20.5,-18.84,16.94,F
,719991,0,0,1760,0.108,0.621,0.22,19.4,-19.90,13.61,F
,720131,0,0,1749,0.044,0.507,0.43,108.24,6.29,5.94,F
,720181,0,0,1869,0.178,.656,0.03,171.07,120.6,72.33,F
,720221,0,0,1808,0.035,.685,0.593,91.8,98.68,91.68,F
,720251,0,0,190,0.093,.578,0.41,43.78,52.49,1.46,F
,720281,0,0,189,0.269,.469,0.579,48.0,48.94,81.30,F
,720301,0,0,200,0.273,.488,0.570,56.6,68.29,69.26,F
,720511,0,0,1931,0.224,.643,0.24,10.09,62.72,5.00,F
,720571,0,0,180,0.094,.765,0.886,-21.5,31.09,18.19,F
,720681,0,0,185,0.293,.642,0.766,12.0,31.67,8.94,F
,720781,0,0,174,0.466,.697,0.651,-5.8,11.32,-1.08,F
,720791,0,0,196,0.457,.714,0.627,-7.4,12.95,3.42,F
,720831,0,0,191,0.388,.795,0.651,-20.3,13.85,-0.76,F
,720851,0,0,1863,0.373,0.829,0.52,-22.5,12.72,-1.28,F
,720891,0,0,170,0.321,.921,0.667,-8.02,26.58,.28,F
,720911,0,0,182,0.254,.941,0.659,-1.8,34.19,10.69,F
,721041,0,0,1743,0.072,0.796,0.25,31.8,127.71,54.34,F
,721181,0,0,1655,-0.136,0.392,0988,-4535,154.05,81.94,F
,721251,0,0,1769,-0.248,0.389,0935,-23.16,93.49,30.86,
,721361,0,0,1744,-0.427,0.368,0981,-11.45,53.50,5.27,F
,721391,0,0,1909,-0.406,0.308,0990,5.6,50.94,6.77,F
,721541,0,0,1837,-0.489,0.382,0958,-5.1,47.30,14.83,F
,721621,0,0,189,-0.393,0.257,0779,-1187,28.86,16.37,
,721671,0,0,181,-0.449,0.282,0692,-2556,3.67,9.46,F
,721681,0,0,186,-0.456,0.270,0675,-26.81,-0.04,9.35,F
,722011,0,0,1790,-0.233,0.535,1166,43.57,-45.64,63.90,F
,722051,0,0,1904,-0.157,0.528,1267,21.3,-64.5,52.58,F
,722121,0,0,1808,0.122,.533,1.31,23.7,-25.00,-5.29,F
,722211,0,0,1904,0.373,.386,0.83,35.6,-38.91,-13.64,F
,722231,0,0,186,0.365,.372,0.790,49.10,-31.84,-14.96,F
,722251,0,0,1984,0.327,.354,0.23,59.0,-25.61,-12.25,F
,722311,0,0,181,0.122,.408,0.443,-0.42,-42.77,-1.14,F
,722491,0,0,1909,0.321,.716,0.88,64.7,23.65,.39,F
,722511,0,0,174,0.338,.770,0.705,62.3,36.33,11.68,F
,722621,0,0,1751,0.399,.676,0.29,-26.58,27.70,61.65,F
,722661,0,0,180,0.419,.601,0.903,12.9,25.24,54.29,F
,722691,0,0,1785,0.416,.604,0.38,39.91,20.42,43.07,F
,722781,0,0,1798,0.331,.715,0.25,69.31,20.62,37.09,F
,722801,0,0,1853,0.313,.777,0.627,73.95,28.31,40.08,F
,723281,0,0,1818,-0.270,0.952,0704,11.05,72.89,-40.12,F
,723471,0,0,190,-0.069,0.815,0.700,-3263,13.74,-3.75,F
,723711,0,0,1944,-0.082,0.718,0660,6.9,22.81,-11.98,F
,723761,0,0,173,-0.196,0.808,0650,12.65,20.57,-10.77,
,723921,0,0,1856,-0.152,0.719,0.731,-5.22,11.81,3.10,F
,723971,0,0,1921,-0.113,0.679,0750,-9.1,9.65,.60,F
,724421,0,0,1838,-0.161,0.707,0736,-1.4,27.74,3.35,F
,724841,0,0,193,-0.199,0.611,0790,6.7,15.26,-4.91,F
,725121,0,0,1799,-0.214,0.620,0.754,5.92,17.03,-1.90,F
,725171,0,0,1890,-0.247,0.644,0771,1.22,19.29,-1.52,F
,725251,0,0,1795,-0.247,0.631,0798,1.60,14.22,4.65,F
,725291,0,0,1746,-0.233,0.657,0779,0.96,14.58,.45,F
,725591,0,0,178,-0.189,0.458,0852,-1993,11.93,12.00,F
,725711,0,0,187,-0.236,0.435,0919,6.33,23.49,0.21,F
,725791,0,0,184,-0.248,0.456,1000,62.71,55.29,-11.45,
,725921,0,0,185,-0.293,0.534,0.654,32.70,3.58,-3.25,F
,726151,0,0,183,-0.333,0.621,0813,13.36,21.44,-3.69,F
,726291,0,0,1851,-0.348,0.547,0746,19.26,12.03,-4.83,F
,726941,0,0,1839,-0.410,0.580,0708,6.3,15.61,2.89,F
,726961,0,0,1743,-0.403,0.573,0712,4.2,16.13,2.86,F
,727191,0,0,1878,-0.427,0.586,0749,21.8,8.37,0.48,F
,727281,0,0,1834,-0.399,0.588,0722,28.5,3.64,-1.72,F
,727321,0,0,184,-0.398,0.604,0.709,36.03,5.76,1.45,F
,727391,0,0,1827,-0.412,0.639,0663,34.0,9.50,0.07,F
,727411,0,0,1783,-0.410,0.648,0635,30.6,9.58,1.40,F
,727751,0,0,1775,-0.387,0.667,0619,10.2,8.95,.06,F
,727801,0,0,1774,-0.448,0.650,0638,1.2,7.99,568,F
,728041,0,0,1856,-0.361,0.670,0703,10.10,7.38,1.38,F
,728091,0,0,1824,-0.350,0.605,0712,7.3,1.42,-.29,F
,728361,0,0,1807,-0.370,0.644,0652,10.78,-0.93,-15.20,
,728611,0,0,1745,-0.428,0.560,0806,-14.67,10.92,-0.88,F
,728651,0,0,1826,-0.406,0.553,0833,4.49,16.75,5.41,F
,728771,0,0,1778,-0.364,0.541,0757,25.66,19.67,2.57,F
,728801,0,0,1738,-0.367,0.556,0728,29.26,19.44,-0.65,F
,729391,0,0,193,-0.461,0.524,0782,4.16,15.99,2.37,F
,729421,0,0,198,-0.483,0.505,0781,13.08,19.96,3.93,F
,729461,0,0,184,-0.451,0.508,0796,24.41,21.35,3.53,F
,729571,0,0,1854,-0.455,0.554,0698,8.42,12.66,-1.51,F
,729671,0,0,185,-0.485,0.542,0728,11.45,15.85,-2.10,F
,729871,0,0,186,-0.469,0.497,0748,3.25,8.23,-2.12,F
,730031,0,0,1856,-0.502,0.503,0732,15.37,11.10,-7.66,F
,730041,0,0,1820,-0.492,0.509,0721,17.2,12.03,-7.05,F
,730051,0,0,1839,-0.496,0.513,0716,18.36,13.15,-6.88,F
,730181,0,0,1774,-0.479,0.526,0727,11.78,13.53,-1.23,F
,730651,0,0,180,-0.526,0.543,0.661,19.6,8.68,1.49,F
,731421,0,0,185,-0.536,0.522,0.703,3.7,11.62,-1.75,F
,731971,0,0,185,-0.552,0.501,0.700,6.8,12.48,-2.39,F
,732081,0,0,179,-0.574,0.496,0.683,15.7,9.44,-8.44,F
,734751,0,0,185,-0.581,0.518,0.656,13.4,15.30,3.55,F
,736271,0,0,185,-0.583,0.529,0641,9.57,11.01,0.17,F
,737161,0,0,181,-0.585,0.541,0627,13.23,12.95,1.15,F
,737171,0,0,184,-0.583,0.540,0635,13.57,13.03,1.46,F
,737231,0,0,178,-0.577,0.542,0.624,11.6,12.40,1.62,F
,737341,0,0,187,-0.596,0.524,0637,10.75,12.94,1.78,F
,737791,0,0,186,-0.583,0.533,0.633,12.5,11.42,1.79,F
,738201,0,0,187,-0.589,0.533,0.633,9.17,11.93,.42,F
,738411,0,0,182,-0.585,0.528,0.633,11.5,11.67,0.20,F
,738561,0,0,184,-0.587,0.525,0.628,10.7,12.62,0.57,F
,738931,0,0,176,-0.593,0.526,0.609,4.04,13.87,6.25,F
,738981,0,0,186,-0.631,0.515,0632,0.58,11.78,5.80,F
,739111,0,0,184,-0.599,0.506,0.693,17.6,9.06,0.68,F
,739151,0,0,192,-0.602,0.494,0.668,23.4,7.71,0.08,F
,739241,0,0,180,-0.601,0.491,0.590,17.00,6.65,-6.36,F
,739371,0,0,187,-0.615,0.537,0.637,0.62,15.44,.04,F
,739421,0,0,187,-0.593,0.501,0.668,2.75,12.68,.33,F
,7397410,0,198,-0.604,0.505,0800,35.63,-13.3,24.68,FH739751,bb$bjrbrbrbrʊbjrbrb25
,739761,0,0,183,-0.649,0.500,0858,34.2,-10.5,29.00,
,739861,0,0,128,-0.473,0.302,0936,-15.16,-10967,14.33,F
,740171,0,0,194,-0.214,0.232,0778,-34.16,-67.7,-167.08,F
,740881,0,0,195,0.027,0.208,1.029,11.69,3.61,-2.93,F
,740891,0,0,195,0.019,0.202,1.018,13.7,5.68,4.53,F
,740921,0,0,170,-0.003,-0.210,.031,12.03,9.09,-1.74,F
,741031,0,0,173,0.027,-0.217,0993,12.38,14.23,-1.57,F
,7410710,0,1742,0.011,0.221,1.011,10.6,15.61-0.54,"F7410810",0,1979	rbjrbrbrbrbjr25
,741301,0,0,190,0.026,0.231,0.979,3.0,-7.37,0.47,F
,741321,0,0,166,0.031,0.243,0.988,2.82,-1.38,-2.51,F
,7413910,0,1913,0.015,-0.231,1.004,14.9,16.83-0.85,"F7414010",0,1877	rbjrbrbrbbjrb25
,7414310,0,1859,0.043,-0.242,0.997,10.1,13.29-1.89,F7414410,0,1837	rbjrbrbrbrbjrb25
,741481,0,0,182,0.044,0.220,1.006,8.7,17.53,.09,F
,741511,0,0,192,0.031,0.233,1.023,2.04,12.95,1.46,F
,741571,0,0,195,0.000,0.255,1.039,9.22,13.15,-0.19,F
,741691,0,0,171,0.000,0.230,0.988,4.88,15.38,8.60,F
,741701,0,0,181,0.004,0.237,1.003,5.9,14.46,.08,F
,741831,0,0,189,0.030,-0.241,1009,11.74,13.79,3.59,F
,742081,0,0,188,0.018,-0.240,1006,9.52,11.52,5.27,F
,742311,0,0,200,0.022,-0.258,1001,14.65,17.24,0.97,F
