wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,215371,0,0,3967,-0.284,0.089,1.017,4.84,6.22,32.39,R
,215381,0,0,3950,-0.295,0.084,1.043,2.45,5.99,33.68,R
,215421,0,0,3953,-0.335,0.018,1.047,-1.7,0.60,36.39,R
,215451,0,0,3959,-0.315,-0.006,1.015,-197,-6.5,34.31,
,215521,0,0,3976,-0.306,0.009,0934,0.2,1.54,29.38,R
,215651,0,0,3937,-0.239,-0.060,0.948,9.32,7.60,6.32,R
,215691,0,0,3939,-0.254,-0.070,0.953,-1.30,8.62,-5.98,R
,215701,0,0,4001,-0.253,-0.077,0.971,-2.03,7.09,-7.98,R
,215751,0,0,3919,-0.282,-0.061,1.018,-0.61,8.99,-16.82,
,215781,0,0,4019,-0.307,-0.035,1.021,2.89,13.00,-14.35,R
,215871,0,0,3923,-0.315,0.039,1.019,-3.77,-0.20,-11.45,
,215911,0,0,3921,-0.299,0.053,1.005,-3.83,2.04,-8.36,R
,215961,0,0,4055,-0.282,0.048,1.014,-4.00,-3.73,-9.20,R
,216011,0,0,3915,-0.305,0.057,1.013,2.67,-4.95,-10.36,R
,216091,0,0,3919,-0.300,0.074,0.934,4.78,-3.50,9.80,R
,216101,0,0,4054,-0.304,0.076,0.935,4.61,-4.01,-8.65,R
,216271,0,0,3907,-0.244,0.126,1.032,5.77,-6.01,-8.10,R
,216281,0,0,4065,-0.241,0.129,1.062,5.24,-6.22,-6.88,R
,216491,0,0,3919,-0.121,0.190,0.776,-31.11,21.83,-9.14,
,216501,0,0,4091,-0.150,0.166,0.770,-45.22,30.99,-6.71,R
,216511,0,0,3913,-0.141,0.146,0.747,-58.56,41.31,-4.88,
,216571,0,0,3904,-0.225,0.080,0.770,-77.16,110.7,-13.00,R
,216581,0,0,4095,-0.362,0.021,0.948,-76.44,121.26,-2.85,R
,216601,0,0,4095,-0.460,0.007,0.972,-3818,109.5,3.18,R
,216611,0,0,3915,-0.517,-0.002,0.888,-35.30,102.04,-0.1,R
,217061,0,0,4095,-0.801,-0.479,0.655,-99.02,-24.51,-36.5,R
,217121,0,0,4095,-0.334,-0.719,.615,-5.90,-2378,-4.1,R
,217251,0,0,3906,-0.328,-0.851,.572,-48.53,-3.04,-20.1,R
,217361,0,0,4095,-0.468,-0.680,0.351,13.24,34.09,-8.30,R
,217381,0,0,4095,-0.365,-0.760,.499,-1.07,18.3,-26.9,R
,217391,0,0,3903,-0.259,-0.897,.662,-29.78,-6.1,-52.7,R
,217411,0,0,3901,-0.313,-0.849,0.623,-11.66,8.07,-35.32,R
,217441,0,0,4095,0.177,-0.440,1475,101.91,43.52,-5.20,
,217451,0,0,3895,-0.285,-0.750,0.678,8913,33.70,11.50,
,217841,0,0,4095,-0.322,-0.761,0.608,-9.04,19.89,13.24,R
,217891,182,0,3898,-0.59,-0.603,0.478,-28.61,43.49,22.14,R
,217931,150,0,3915,-0.487,-0.710,0.595,-36.87,-37.18,-1.39,R
,218011,272,0,3896,-0.583,-0.667,0.532,11.36,61.54,47.30,R
,218061,256,0,4095,-0.52,-0.594,0.477,-3.28,56.15,46.08,R
,218101,430,0,4095,-0.50,-0.694,0.505,17.44,52.91,19.06,R
,218111,462,0,395,-0.76,-0.726,0.531,27.25,53.81,14.9,R
,218131,503,0,3899,-0.78,-0.59,0.417,20.92,51.57,17.33,R
,218161,464,0,495,-0.80,-0.591,0.433,-42.88,11.98,-1.45,R
,218191,449,0,306,-0.685,-0.583,0.396,41.69,12.13,-0.27,R
,218251,578,0,302,-0.60,-0.582,0.293,-14.72,6.67,20.2,R
,218311,563,0,3899,-0.712,-0.597,0.306,-54.90,6.88,-3.6,R
,218331,593,0,301,-0.59,-0.935,0.681,-6.64,-28.74,-1078,R
,218341,625,0,4095,-0.90,-0.80,0.347,2.74,1486,30.63,R
,218421,106,0,4095,-0.598,-0.668,0.347,24.46,-24.98,7.6,R
,218451,325,0,3901,-0.73,-0.55,0.275,3.57,-26.04,-4.96,R
,218471,270,0,3899,-0.760,-0.505,0.259,-0.81,-33.27,-0.21,R
,218481,393,0,4095,-0.783,-0.479,0.283,-14.91,-23.72,10.64,R
,218491,432,0,392,-0.73,-0.45,0.299,-44.97,-25.00,14.51,R
,218551,644,0,388,-0.87,-0.500,0.403,-89.31,-62.01,15.03,R
,218601,774,0,495,-0.602,-0.775,0.553,44.26,-8.30,20.48,R
,218651,496,0,387,-0.64,-0.552,0.365,32.49,63.92,63.90,R
,218681,593,0,495,-0.61,-0.63,0.400,0.43,42.42,57.3,R
,218691,624,0,387,-0.65,-0.68,0.405,48.51,44.21,53.9,R
,218771,990,0,388,-0.70,-0.666,0.263,53.90,48.27,61.5,R
,218861,1389,0,095,-1.93,-0.281,0.161,3.10,52.42,96.0,R
,218891,1535,0,3891,-1.28,-0.219,0.235,39.22,5.57,124.35,R
,218971,1606,0,3883,-1.116,0.021,0.180,55.39,20.74,136.14,R
,218981,1485,0,4095,-1.044,0.061,0.152,60.81,31.08,154.1,R
