wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,2234961,382,0,1883,0.277,0.855,-0.375,-23.57,-8.98,13.13,R
,2234971,379,0,1870,0.301,0.814,-0.370,-28.62,-18.17,11.75,R
,2234981,383,0,1918,0.316,0.757,-0.401,-29.39,-24.86,9.04,R
,2234991,383,0,1907,0.333,0.706,-0.423,-27.97,-30.08,6.65,R
,2235001,384,0,1840,0.331,0.670,-0.440,-22.01,-31.83,4.72,R
,2235011,383,0,1922,0.328,0.656,-0.452,-14.01,-29.65,4.03,R
,2235021,378,0,2029,0.327,0.653,-0.481,-4.81,-25.79,5.71,R
,2235031,381,0,2213,0.338,0.661,-0.503,7.05,-19.86,7.48,R
,2235041,383,0,2274,0.350,0.667,-0.527,16.99,-15.89,9.75,R
,2235051,385,0,2318,0.386,0.688,-0.541,25.19,-11.16,8.35,R
,2235061,385,0,2187,0.422,0.701,-0.663,23.05,-6.87,6.03,R
,2235071,384,0,2194,0.395,0.725,-0.582,18.90,-10.05,2.18,R
,2235081,382,0,1794,0.375,0.771,-0.650,14.18,-14.43,-2.83,R
,2235091,384,0,1734,0.342,0.803,-0.629,10.05,-21.42,-6.41,R
,2235101,384,0,1706,0.316,0.833,-0.649,6.96,-27.94,-9.73,R
,2235111,382,0,1598,0.259,0.865,-0.694,1.91,-38.87,-12.77,R
,2235121,384,0,1718,0.306,0.862,-0.773,-3.86,-45.94,-14.55,R
,2235131,378,0,1667,0.343,0.802,-0.841,-8.70,-33.99,-13.83,R
,2235141,381,0,1575,0.343,0.790,-0.745,-4.33,-13.13,-6.14,R
,2235151,386,0,1666,0.337,0.756,-0.655,13.07,10.24,1.71,R
,2235161,368,0,1317,0.360,0.712,-0.657,31.12,35.62,7.28,R
,2235171,372,0,848,0.413,0.640,-0.786,46.00,49.43,13.52,R
,2235181,376,0,1171,0.448,0.644,-0.719,51.07,61.16,14.26,R
,2235191,378,0,1830,0.484,0.603,-0.753,39.99,70.23,14.61,R
,2235201,374,0,2240,0.492,0.585,-0.688,37.79,77.22,10.20,R
,2235211,375,0,2430,0.489,0.569,-0.710,30.63,79.63,6.35,R
,2235221,374,0,2605,0.478,0.574,-0.629,29.02,76.87,1.52,R
,2235231,374,0,2652,0.475,0.567,-0.645,24.81,72.82,-2.61,R
,2235241,383,0,2845,0.502,0.579,-0.589,16.02,71.88,-6.38,R
,2235251,372,0,3046,0.468,0.594,-0.633,15.51,74.01,-10.60,R
,2235261,375,0,2912,0.463,0.604,-0.607,11.56,78.82,-14.73,R
,2235271,382,0,2866,0.466,0.630,-0.566,10.63,80.35,-17.24,R
,2235281,383,0,3271,0.434,0.631,-0.562,10.20,82.75,-19.09,R
,2235291,382,0,2992,0.418,0.643,-0.528,8.89,83.85,-18.84,R
,2235301,381,0,3301,0.404,0.629,-0.529,9.85,86.69,-17.18,R
,2235311,383,0,3299,0.623,0.892,-0.511,-14.33,-12.82,-11.22,R
,2235321,388,0,3455,0.553,0.815,-0.207,-17.42,74.06,3.68,R
,2235331,379,0,3335,0.343,0.497,-0.589,48.26,99.01,-18.23,R
,2235341,382,0,3120,0.466,0.764,-0.374,18.41,85.94,-9.86,R
,2235351,382,0,3335,0.448,0.722,-0.531,23.50,86.44,-16.02,R
,2235361,383,0,2742,0.460,0.739,-0.471,11.96,70.09,-16.20,R
,2235371,383,0,2589,0.438,0.797,-0.452,6.60,51.57,-20.92,R
,2235381,382,0,2146,0.481,0.794,-0.493,-4.09,40.12,-23.38,R
,2235391,377,0,2084,0.456,0.798,-0.490,-7.34,37.89,-26.38,R
,2235401,381,0,1948,0.462,0.818,-0.424,-15.57,36.38,-22.93,R
,2235411,380,0,1678,0.395,0.798,-0.359,-9.78,33.62,-17.50,R
,2235421,381,0,1322,0.481,0.793,-0.446,-12.76,24.63,-13.59,R
,2235431,385,0,1631,0.490,0.873,-0.382,-30.41,-1.44,-12.64,R
,2235441,381,0,1842,0.523,0.872,-0.498,-61.80,-36.64,-21.31,R
,2235451,378,0,1680,0.546,0.755,-0.548,-84.00,-43.91,-29.57,R
,2235461,381,0,1438,0.470,0.729,-0.409,-104.07,-47.94,-40.15,R
,2235471,379,0,976,0.444,0.769,-0.517,-136.43,-65.04,-39.67,R
,2235481,379,0,1102,0.325,0.727,-0.309,-125.72,-73.71,-49.79,R
,2235491,379,0,1082,0.401,0.650,-0.330,-127.02,-64.78,-36.89,R
,2235501,382,0,1042,0.357,0.683,-0.490,-98.84,-55.39,-33.35,R
,2235511,396,0,1349,0.418,0.760,-0.240,-76.12,-35.50,-21.04,R
,2235521,382,0,2043,0.378,0.810,-0.380,-42.21,-8.43,-13.47,R
,2235531,382,0,1378,0.460,0.828,-0.425,-23.66,15.34,-6.20,R
,2235541,382,0,1507,0.489,0.815,-0.578,-8.70,37.80,-4.92,R
,2235551,379,0,1498,0.467,0.844,-0.398,-9.56,48.29,-4.02,R
,2235561,383,0,1623,0.411,0.845,-0.332,-20.46,33.47,-0.96,R
,2235571,381,0,1567,0.423,0.855,-0.262,-26.29,18.30,0.88,R
,2235581,381,0,1631,0.463,0.844,-0.279,-32.49,12.41,-0.32,R
,2235591,387,0,1525,0.462,0.843,-0.299,-34.33,12.05,-1.96,R
,2235601,381,0,1617,0.449,0.839,-0.272,-34.46,10.85,-0.35,R
,2235611,379,0,1535,0.474,0.845,-0.263,-30.46,9.98,3.20,R
,2235621,383,0,1515,0.508,0.851,-0.308,-26.88,16.46,5.45,R
,2235631,380,0,1769,0.522,0.843,-0.315,-28.55,20.15,5.45,R
,2235641,381,0,1509,0.498,0.859,-0.309,-33.25,19.95,4.06,R
,2235651,380,0,1678,0.467,0.872,-0.245,-38.59,16.21,1.28,R
,2235661,376,0,1564,0.448,0.895,-0.237,-46.24,8.72,0.55,R
,2235671,373,0,1808,0.429,0.915,-0.234,-50.69,5.47,-0.98,R
,2235681,374,0,1519,0.429,0.923,-0.234,-64.01,-0.95,-1.27,R
,2235691,375,0,1814,0.424,0.898,-0.283,-82.36,-5.62,-1.93,R
,2235701,377,0,1605,0.436,0.905,-0.234,-100.98,-13.86,-0.12,R
,2235711,380,0,1650,0.422,0.914,-0.182,-114.07,-26.76,2.87,R
,2235721,381,0,1722,0.455,0.891,-0.121,-124.32,-35.19,7.91,R
,2235731,382,0,2218,0.490,0.848,-0.155,-123.71,-41.85,9.25,R
,2235741,381,0,1838,0.524,0.824,-0.218,-122.52,-42.05,10.58,R
,2235751,373,0,2132,0.550,0.804,-0.178,-117.27,-33.89,10.98,R
,2235761,378,0,1936,0.542,0.791,-0.154,-116.14,-29.22,13.78,R
,2235771,377,0,1369,0.546,0.831,-0.119,-106.14,-25.45,18.00,R
,2235781,379,0,1905,0.567,0.837,-0.079,-96.85,-23.41,21.23,R
,2235791,378,0,1808,0.609,0.816,-0.126,-87.28,-18.86,20.69,R
,2235801,392,0,1819,0.615,0.795,-0.169,-79.37,-15.42,18.10,R
,2235811,378,0,1658,0.613,0.802,-0.150,-72.75,-13.73,15.65,R
,2235821,381,0,1703,0.584,0.783,-0.108,-62.38,-14.29,13.23,R
,2235831,382,0,1727,0.573,0.757,-0.103,-56.14,-14.98,12.09,R
,2235841,378,0,1927,0.575,0.713,-0.086,-51.10,-13.02,11.74,R
,2235851,379,0,1921,0.570,0.695,-0.052,-46.76,-6.17,9.97,R
,2235861,382,0,1535,0.540,0.704,-0.009,-46.75,-4.35,9.72,R
,2235871,379,0,1854,0.551,0.716,0.072,-47.05,-3.94,7.68,R
,2235881,375,0,1785,0.568,0.693,0.075,-56.59,-10.12,4.06,R
,2235891,378,0,1765,0.606,0.655,0.074,-70.53,-17.97,-2.40,R
,2235901,379,0,1775,0.614,0.637,0.085,-92.99,-30.24,-10.00,R
,2235911,368,0,1949,0.594,0.618,0.150,-112.90,-48.00,-19.16,R
,2235921,364,0,1686,0.588,0.578,0.155,-133.08,-68.43,-28.11,R
,2235931,362,0,1680,0.580,0.527,0.166,-148.46,-82.93,-36.23,R
,2235941,354,0,1888,0.586,0.493,0.236,-162.21,-96.93,-42.51,R
,2235951,357,0,1938,0.596,0.471,0.281,-166.73,-107.92,-48.80,R
,2235961,367,0,1885,0.620,0.449,0.249,-166.40,-111.27,-55.18,R
,2235971,353,0,2158,0.666,0.436,0.280,-158.75,-109.47,-66.60,R
,2235981,360,0,1959,0.667,0.470,0.277,-154.55,-106.41,-75.67,R
,2235991,357,0,2170,0.657,0.503,0.265,-147.01,-96.21,-85.02,R
,2236001,370,0,2087,0.612,0.544,0.302,-150.53,-96.99,-93.90,R
,2236011,368,0,2309,0.563,0.545,0.283,-154.59,-106.78,-103.42,R
,2236021,368,0,2393,0.560,0.533,0.291,-157.53,-122.15,-112.44,R
,2236031,367,0,2308,0.576,0.557,0.284,-155.94,-129.05,-122.72,R
,2236041,369,0,1931,0.552,0.568,0.252,-144.98,-127.28,-134.28,R
,2236051,367,0,2089,0.545,0.584,0.259,-124.23,-125.31,-146.05,R
,2236061,368,0,1883,0.540,0.594,0.235,-97.42,-116.47,-156.28,R
,2236071,368,0,1937,0.542,0.697,0.179,-81.59,-104.75,-166.06,R
,2236081,371,0,1869,0.451,0.693,0.163,-65.66,-95.92,-174.38,R
,2236091,369,0,2023,0.417,0.738,0.184,-58.72,-90.18,-180.89,R
,2236101,368,0,1693,0.352,0.781,0.155,-56.76,-90.61,-192.34,R
,2236111,368,0,1493,0.277,0.791,0.116,-62.07,-91.63,-204.23,R
,2236121,369,0,1556,0.287,0.801,0.098,-63.17,-82.95,-221.50,R
,2236131,372,0,1349,0.233,0.764,0.154,-53.60,-109.71,-232.08,R
,2236141,368,0,1458,0.127,0.817,0.145,-70.03,-83.92,-247.88,R
,2236151,370,0,1706,-0.057,0.846,-0.001,-63.17,-84.32,-253.44,R
,2236161,378,0,1872,-0.061,0.874,-0.067,-62.65,-63.71,-252.80,R
,2236171,374,0,1901,-0.521,0.653,0.538,-0.49,-85.44,-244.80,R
,2236181,375,0,2111,-0.145,1.009,0.224,-48.35,-4.84,-248.69,R
,2236191,397,0,2363,-0.237,0.942,0.113,-47.68,7.21,-254.14,R
,2236201,359,0,2159,-0.340,1.016,0.101,-34.73,5.92,-245.25,R
,2236211,346,0,957,-0.809,0.813,0.427,-25.63,23.92,-247.57,R
,2236221,350,0,494,-0.390,0.974,0.124,-49.53,38.55,-250.84,R
,2236231,341,0,778,-0.484,1.046,0.062,-43.30,49.45,-250.60,R
,2236241,368,0,949,-0.464,1.016,0.080,-41.72,67.69,-242.14,R
,2236251,369,0,1100,-0.536,0.981,-0.010,-60.04,64.34,-227.71,R
,2236261,368,0,1670,-0.605,1.039,0.007,-73.27,64.81,-208.58,R
,2236271,357,0,2188,-0.756,1.086,0.021,-88.49,67.16,-180.81,R
,2236281,363,0,2641,-0.777,1.072,0.035,-102.72,65.24,-149.96,R
,2236291,368,0,2606,-0.722,1.077,0.032,-122.58,61.53,-123.06,R
,2236301,366,0,2641,-0.688,1.077,0.065,-146.98,59.82,-100.69,R
,2236311,359,0,2555,-0.666,1.045,0.093,-171.39,56.85,-83.67,R
,2236321,341,0,2968,-0.652,0.984,0.140,-190.75,55.50,-72.12,R
,2236331,365,0,3218,-0.630,0.917,0.224,-202.98,54.08,-63.06,R
,2236341,336,0,3863,-0.724,0.887,0.303,-208.36,55.04,-53.50,R
,2236351,341,0,4095,-0.705,0.848,0.365,-212.58,55.51,-48.31,R
,2236361,337,0,3387,-0.629,0.761,0.417,-221.05,58.59,-49.45,R
,2236371,336,0,3373,-0.622,0.710,0.432,-232.50,59.14,-55.56,R
,2236381,330,0,2719,-0.625,0.684,0.470,-240.49,56.95,-61.82,R
,2236391,356,0,2465,-0.608,0.594,0.471,-251.11,41.50,-65.13,R
,2236401,346,0,1617,-0.609,0.567,0.518,-259.24,30.11,-65.80,R
,2236411,346,0,1911,-0.530,0.452,0.504,-266.64,14.70,-63.09,R
,2236421,342,0,1535,-0.600,0.427,0.581,-270.47,5.51,-60.90,R
,2236431,343,0,901,-0.629,0.342,0.599,-263.39,2.35,-54.22,R
,2236441,350,0,488,-0.633,0.272,0.656,-261.75,-8.38,-48.90,R
,2236451,350,0,1083,-0.642,0.222,0.686,-254.58,-13.57,-48.19,R
,2236461,343,0,768,-0.659,0.181,0.736,-248.14,-20.40,-49.42,R
,2236471,346,0,784,-0.689,0.142,0.771,-239.62,-27.68,-51.42,R
,2236481,347,0,1403,-0.676,0.127,0.818,-230.14,-44.03,-53.90,R
,2236491,343,0,1170,-0.716,0.066,0.833,-224.84,-61.48,-54.52,R
,2236501,349,0,1685,-0.737,0.059,0.871,-214.55,-71.19,-50.40,R
